image_id,class_name,split_A,width,height,laplacian_var,relative_path,path
IC4SD_EUC_002882,Syzygium hemisphericum,test,1280,1024,948.3915463866213,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.9/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (101).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.9/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (101).png
IC4SD_EUC_000754,Eucalyptus deglupta,train,2560,2048,948.4506472845867,Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(80).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(80).png
IC4SD_EUC_000830,Eucalyptus deglupta,train,2560,2048,949.1089481257072,Eucalyptus_deglupta/3359. Eucalyptus daglupta.5/3359. Eucalyptus daglupta.5 (164).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.5/3359. Eucalyptus daglupta.5 (164).png
IC4SD_EUC_001242,Eucalyptus diversicolor,test,2560,1920,949.1435438690484,Eucalyptus_diversicolor/3360.Bạch đàn karigum.7/3360.Bạch đàn karigum.7 (229).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7/3360.Bạch đàn karigum.7 (229).png
IC4SD_EUC_000807,Eucalyptus deglupta,test,2560,2048,949.7912354226751,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (141).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (141).png
IC4SD_EUC_000689,Eucalyptus deglupta,test,2560,1920,950.3805894867191,Eucalyptus_deglupta/3359. Eucalyptus daglupta.10/3359. Eucalyptus daglupta.10 (330).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.10/3359. Eucalyptus daglupta.10 (330).png
IC4SD_EUC_001066,Eucalyptus diversicolor,train,2560,2048,952.1913883447771,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (53).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (53).png
IC4SD_EUC_001266,Eucalyptus diversicolor,train,2560,1920,952.2183428071439,Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(253).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(253).png
IC4SD_EUC_001762,Eucalyptus microcorys,test,1280,1024,952.2626381951769,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.10/Eucalyptus microcorys.3283.10 (277).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.10/Eucalyptus microcorys.3283.10 (277).png
IC4SD_EUC_000701,Eucalyptus deglupta,val,2560,2048,952.444730446174,Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(35).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(35).png
IC4SD_EUC_001314,Eucalyptus diversicolor,train,2560,2048,952.5377586017936,Eucalyptus_diversicolor/3360.Bạch đàn karigum.9/3360.Bạch đàn karigum.9 (301).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.9/3360.Bạch đàn karigum.9 (301).png
IC4SD_EUC_002552,Syzygium hemisphericum,train,1280,1024,952.6809239581819,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.10/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (130).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.10/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (130).png
IC4SD_EUC_002749,Syzygium hemisphericum,train,1280,1024,954.1805300486801,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (110).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (110).png
IC4SD_EUC_001269,Eucalyptus diversicolor,train,2560,1920,955.6651888977116,Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(256).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(256).png
IC4SD_EUC_000707,Eucalyptus deglupta,val,2560,2048,956.2819653429578,Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(41).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(41).png
IC4SD_EUC_001291,Eucalyptus diversicolor,train,2560,1920,957.102227669117,Eucalyptus_diversicolor/3360.Bạch đàn karigum.9/3360.Bạch đàn karigum.9 (278).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.9/3360.Bạch đàn karigum.9 (278).png
IC4SD_EUC_000718,Eucalyptus deglupta,val,2560,2048,958.5974517356694,Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(52).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(52).png
IC4SD_EUC_002026,Eucalyptus microcorys,train,1280,1024,959.0459465608045,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (175).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (175).png
IC4SD_EUC_000815,Eucalyptus deglupta,train,2560,2048,961.5640716174428,Eucalyptus_deglupta/3359. Eucalyptus daglupta.5/3359. Eucalyptus daglupta.5 (149).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.5/3359. Eucalyptus daglupta.5 (149).png
IC4SD_EUC_002016,Eucalyptus microcorys,train,1280,1024,963.248020495136,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (165).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.6/Eucalyptus microcorys.3283.6 (165).png
IC4SD_EUC_002811,Syzygium hemisphericum,train,1280,1024,963.3883702448059,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.6/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (28).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.6/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (28).png
IC4SD_EUC_000755,Eucalyptus deglupta,train,2560,2048,963.421409358395,Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(81).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(81).png
IC4SD_EUC_000761,Eucalyptus deglupta,train,2560,2048,963.8237072682184,Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(87).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(87).png
IC4SD_EUC_001008,Eucalyptus diversicolor,train,2560,2048,964.8429701537843,Eucalyptus_diversicolor/3360.Bạch đàn karigum.1/3360.Bạch đàn karigum.1 (6).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.1/3360.Bạch đàn karigum.1 (6).png
IC4SD_EUC_001256,Eucalyptus diversicolor,train,2560,1920,965.0862874950059,Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(243).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(243).png
IC4SD_EUC_000721,Eucalyptus deglupta,val,2560,2048,969.3264317497207,Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(55).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(55).png
IC4SD_EUC_002755,Syzygium hemisphericum,train,1280,1024,970.1122092502006,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (116).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (116).png
IC4SD_EUC_001257,Eucalyptus diversicolor,train,2560,1920,970.5057470642738,Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(244).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(244).png
IC4SD_EUC_002764,Syzygium hemisphericum,train,1280,1024,971.3470615697646,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (96).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (96).png
IC4SD_EUC_001772,Eucalyptus microcorys,test,1280,1024,971.7517650589024,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.10/Eucalyptus microcorys.3283.10 (287).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.10/Eucalyptus microcorys.3283.10 (287).png
IC4SD_EUC_000796,Eucalyptus deglupta,test,2560,2048,973.4135055362719,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (130).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (130).png
IC4SD_EUC_001188,Eucalyptus diversicolor,test,2560,2048,973.4635694841317,Eucalyptus_diversicolor/3360.Bạch đàn karigum.5/3360.Bạch đàn karigum.5 (175).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5/3360.Bạch đàn karigum.5 (175).png
IC4SD_EUC_000722,Eucalyptus deglupta,val,2560,2048,974.3006213212905,Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(56).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(56).png
IC4SD_EUC_000800,Eucalyptus deglupta,test,2560,2048,975.198224272258,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (134).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (134).png
IC4SD_EUC_001056,Eucalyptus diversicolor,train,2560,2048,976.1439226030589,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (43).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (43).png
IC4SD_EUC_002840,Syzygium hemisphericum,train,1280,1024,977.3423845466981,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.7/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (50).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.7/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (50).png
IC4SD_EUC_000714,Eucalyptus deglupta,val,2560,2048,977.5070913508,Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(48).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(48).png
IC4SD_EUC_000973,Eucalyptus deglupta,train,2560,1920,978.2987058611211,Eucalyptus_deglupta/3359. Eucalyptus daglupta.9/3359. Eucalyptus daglupta.9 (307).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.9/3359. Eucalyptus daglupta.9 (307).png
IC4SD_EUC_000745,Eucalyptus deglupta,train,2560,2048,978.847114615297,Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(107).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(107).png
IC4SD_EUC_001936,Eucalyptus microcorys,val,1280,1024,980.2030858019226,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.3/Eucalyptus microcorys.3283.3 (85).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.3/Eucalyptus microcorys.3283.3 (85).png
IC4SD_EUC_000972,Eucalyptus deglupta,train,2560,1920,980.462237069692,Eucalyptus_deglupta/3359. Eucalyptus daglupta.9/3359. Eucalyptus daglupta.9 (306).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.9/3359. Eucalyptus daglupta.9 (306).png
IC4SD_EUC_000788,Eucalyptus deglupta,test,2560,2048,982.6792682141872,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (122).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (122).png
IC4SD_EUC_000784,Eucalyptus deglupta,test,2560,2048,983.0203846583591,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (118).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (118).png
IC4SD_EUC_000962,Eucalyptus deglupta,train,2560,2048,983.5407249811941,Eucalyptus_deglupta/3359. Eucalyptus daglupta.9/3359. Eucalyptus daglupta.9 (296).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.9/3359. Eucalyptus daglupta.9 (296).png
IC4SD_EUC_001288,Eucalyptus diversicolor,train,2560,1920,984.7659158538235,Eucalyptus_diversicolor/3360.Bạch đàn karigum.9/3360.Bạch đàn karigum.9 (275).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.9/3360.Bạch đàn karigum.9 (275).png
IC4SD_EUC_002714,Syzygium hemisphericum,train,1280,1024,984.9580892642239,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.3/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (66).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.3/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (66).png
IC4SD_EUC_000908,Eucalyptus deglupta,train,2560,2048,985.9419419506925,Eucalyptus_deglupta/3359. Eucalyptus daglupta.7/3359. Eucalyptus daglupta.7 (242).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.7/3359. Eucalyptus daglupta.7 (242).png
IC4SD_EUC_001155,Eucalyptus diversicolor,test,2560,2048,987.1923014588718,Eucalyptus_diversicolor/3360.Bạch đàn karigum.5/3360.Bạch đàn karigum.5 (142).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5/3360.Bạch đàn karigum.5 (142).png
IC4SD_EUC_001175,Eucalyptus diversicolor,test,2560,2048,987.3992268171219,Eucalyptus_diversicolor/3360.Bạch đàn karigum.5/3360.Bạch đàn karigum.5 (162).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5/3360.Bạch đàn karigum.5 (162).png
IC4SD_EUC_000995,Eucalyptus diversicolor,train,2560,2048,988.2506249130525,Eucalyptus_diversicolor/3360.Bạch đàn karigum.1/3360.Bạch đàn karigum.1 (25).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.1/3360.Bạch đàn karigum.1 (25).png
IC4SD_EUC_001120,Eucalyptus diversicolor,val,2560,2048,991.1619431673693,Eucalyptus_diversicolor/3360.Bạch đàn karigum.4/3360.Bạch đàn karigum.4 (107).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.4/3360.Bạch đàn karigum.4 (107).png
IC4SD_EUC_001057,Eucalyptus diversicolor,train,2560,2048,991.8151438356473,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (44).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (44).png
IC4SD_EUC_001259,Eucalyptus diversicolor,train,2560,1920,993.7793967639494,Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(246).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.8/3360.Bạch đàn karigum.8(246).png
IC4SD_EUC_000829,Eucalyptus deglupta,train,2560,2048,995.5267508408056,Eucalyptus_deglupta/3359. Eucalyptus daglupta.5/3359. Eucalyptus daglupta.5 (163).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.5/3359. Eucalyptus daglupta.5 (163).png
IC4SD_EUC_001234,Eucalyptus diversicolor,test,2560,1920,996.2935791295394,Eucalyptus_diversicolor/3360.Bạch đàn karigum.7/3360.Bạch đàn karigum.7 (221).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7/3360.Bạch đàn karigum.7 (221).png
IC4SD_EUC_000789,Eucalyptus deglupta,test,2560,2048,997.0450712026192,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (123).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (123).png
IC4SD_EUC_000746,Eucalyptus deglupta,train,2560,2048,997.9627296451617,Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(72).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.3/3359. Eucalyptus daglupta.3(72).png
IC4SD_EUC_002753,Syzygium hemisphericum,train,1280,1024,998.3218454244599,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (114).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (114).png
IC4SD_EUC_001110,Eucalyptus diversicolor,train,2560,2048,998.9317336304917,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (93).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (93).png
IC4SD_EUC_002748,Syzygium hemisphericum,train,1280,1024,1000.1644158802467,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (109).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (109).png
IC4SD_EUC_001091,Eucalyptus diversicolor,train,2560,2048,1000.2028283713436,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (74).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (74).png
IC4SD_EUC_000719,Eucalyptus deglupta,val,2560,2048,1000.9916081002257,Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(53).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.2/3359. Eucalyptus daglupta.2(53).png
IC4SD_EUC_001083,Eucalyptus diversicolor,train,2560,2048,1001.2379106616972,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (103).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (103).png
IC4SD_EUC_002747,Syzygium hemisphericum,train,1280,1024,1001.6685390944529,Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (108).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Syzygium_hemisphericum/3297.Syzygium_hemisphericum.4/Syzygium hemisphericum (Syzygium chanlos)_3297.1 (108).png
IC4SD_EUC_001770,Eucalyptus microcorys,test,1280,1024,1001.9154360862453,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.10/Eucalyptus microcorys.3283.10 (285).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.10/Eucalyptus microcorys.3283.10 (285).png
IC4SD_EUC_001771,Eucalyptus microcorys,test,1280,1024,1002.0505564048451,Eucalyptus_microcorys/3283.Eucalyptus_microcorys.10/Eucalyptus microcorys.3283.10 (286).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_microcorys/3283.Eucalyptus_microcorys.10/Eucalyptus microcorys.3283.10 (286).png
IC4SD_EUC_001072,Eucalyptus diversicolor,train,2560,2048,1002.2937210810081,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (59).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (59).png
IC4SD_EUC_001292,Eucalyptus diversicolor,train,2560,1920,1003.848548291458,Eucalyptus_diversicolor/3360.Bạch đàn karigum.9/3360.Bạch đàn karigum.9 (279).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.9/3360.Bạch đàn karigum.9 (279).png
IC4SD_EUC_000780,Eucalyptus deglupta,test,2560,2048,1004.6624506261968,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (114).png,/Volumes/Data/data/eucalyptus_raw/public_dib_code/dataset/IC4SD-Wood-Eucalyptus/raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (114).png
